,ITEM,BTOS (Heirarchy order),BTOS
1540,1954,502,F
1541,1955,502,F
1542,1956,502,F
1543,1957,502,F
1544,1958,502,F
1545,1959,502,F
1546,1960,502,F
1547,1963,502,F
1548,1964,502,F
1549,1965,502,F
1550,1966,502,F
1551,1969,502,F
1552,1970,502,F
1553,1971,502,F
1554,1972,502,F
1555,1973,502,F
1556,1974,502,F
1557,1975,502,F
1558,1976,502,F
1559,1977,502,F
1560,1978,502,F
1561,1981,502,F
1562,1982,502,F
1563,1983,502,F
1564,1984,502,F
1565,1985,502,F
1566,1986,502,F
1567,1987,502,F
1568,1988,502,F
1569,1989,502,F
1570,1990,502,F
1571,1991,502,F
1572,1992,502,F
1573,1993,502,F
1574,1994,502,F
1575,1995,502,F
1576,1996,502,F
1577,1997,502,F
1578,1998,502,F
1579,2001,502,F
1580,2002,502,F
1581,2003,502,F
1582,2004,502,F
1583,2005,502,F
1584,2006,502,F
1585,2007,502,F
1586,2008,502,F
1587,2009,502,F
1588,2010,502,F
1589,2011,502,F
1590,2012,502,F
1591,2013,502,F
1592,2014,502,F
1593,2015,502,F
1594,2016,502,F
1595,2017,502,F
1596,2018,502,F
1597,2019,502,F
1598,2020,502,F
1599,2021,502,F
1600,2022,502,F
1601,2023,502,F
1602,2024,502,F
1603,2025,502,F
1604,2026,502,F
1605,2027,502,F
1606,2028,502,F
1607,2029,502,F
1608,2030,502,F
1609,2031,502,F
1610,2032,502,F
1611,2033,502,F
1612,2034,502,F
1613,2037,502,F
1614,2038,502,F
1615,2039,502,F
1616,2040,502,F
1617,2041,502,F
1618,2042,502,F
1619,2043,502,F
1620,2044,502,F
1621,2048,502,F
1622,2049,502,F
1623,2051,502,F
1624,2052,502,F
1625,2053,502,F
1626,2054,502,F
1627,2055,502,F
1628,2056,502,F
1629,2057,502,F
1630,2058,502,F
1631,2059,502,F
1632,2060,502,F
1633,2061,502,F
1634,2062,502,F
1635,2063,502,F
1636,2064,502,F
1637,2065,502,F
1638,2066,502,F
1639,2067,502,F
1640,2068,502,F
1641,2069,502,F
1642,2070,502,F
1643,2071,502,F
1644,2072,502,F
1645,2073,502,F
1646,2074,502,F
1647,2075,502,F
1648,2076,502,F
1649,2081,502,F
1650,2082,502,F
1651,2083,502,F
1652,2084,502,F
1653,2085,502,F
1654,2086,502,F
1655,2087,502,F
1656,2088,502,F
1657,2089,502,F
1658,2090,502,F
1659,2091,502,F
1660,2092,502,F
1661,2093,502,F
1662,2094,502,F
1663,2096,502,F
1664,2097,502,F
1665,2098,502,F
1666,2099,502,F
1667,2100,103,B
1668,2101,502,F
1669,2102,502,F
1670,2103,502,F
1671,2104,502,F
1672,2105,502,F
1673,2106,502,F
1674,2107,502,F
1675,2108,502,F
1676,2109,502,F
1677,2110,502,F
1678,2111,502,F
1679,2112,502,F
1680,2113,502,F
1681,2114,502,F
1682,2115,502,F
1683,2116,502,F
1684,2117,502,F
1685,2118,502,F
1686,2119,502,F
1687,2120,502,F
1688,2122,103,B
1689,2123,502,F
1690,2124,502,F
1691,2125,103,B
1692,2126,103,B
1693,2127,502,F
1694,2128,502,F
1695,2129,502,F
1696,2130,502,F
1697,2131,502,F
1698,2132,502,F
1699,2133,502,F
1700,2134,502,F
1701,2135,502,F
1702,2136,502,F
1703,2137,103,B
1704,2138,103,B
1705,2139,502,F
1706,2140,502,F
1707,2141,502,F
1708,2142,502,F
1709,2143,103,B
1710,2145,502,F
1711,2146,502,F
1712,2147,103,B
1713,2148,502,F
1714,2149,502,F
1715,2151,502,F
1716,2152,502,F
1717,2153,502,F
1718,2154,502,F
1719,2155,502,F
1720,2156,502,F
1721,2157,502,F
1722,2158,502,F
1723,2159,502,F
1724,2160,502,F
1725,2161,502,F
1726,2162,502,F
1727,2163,502,F
1728,2164,502,F
1729,2165,502,F
1730,2166,502,F
1731,2167,502,F
1732,2168,502,F
1733,2169,502,F
1734,2170,502,F
1735,2171,502,F
1736,2172,502,F
1737,2173,502,F
1738,2174,502,F
1739,2175,502,F
1740,2176,502,F
1741,2177,502,F
1742,2178,502,F
1743,2179,103,B
1744,2181,502,F
1745,2182,502,F
1746,2183,502,F
1747,2184,502,F
1748,2185,502,F
1749,2186,502,F
1750,2187,502,F
1751,2188,502,F
1752,2189,502,F
1753,2190,502,F
1754,2191,502,F
1755,2192,502,F
1756,2195,103,B
1757,2199,103,B
1758,2201,502,F
1759,2202,502,F
1760,2203,502,F
1761,2204,502,F
1762,2205,502,F
1763,2206,502,F
1764,2207,502,F
1765,2208,502,F
1766,2209,502,F
1767,2210,502,F
1768,2211,502,F
1769,2212,502,F
1770,2213,502,F
1771,2214,502,F
1772,2215,502,F
1773,2216,502,F
1774,2217,502,F
1775,2218,502,F
1776,2219,502,F
1777,2220,103,B
1778,2221,502,F
1779,2222,502,F
1780,2223,502,F
1781,2224,502,F
1782,2225,502,F
1783,2226,502,F
1784,2227,502,F
1785,2228,502,F
1786,2229,502,F
1787,2230,502,F
1788,2231,502,F
1789,2232,502,F
1790,2235,502,F
1791,2236,502,F
1792,2239,502,F
1793,2240,502,F
1794,2241,502,F
1795,2242,502,F
1796,2245,502,F
1797,2246,502,F
1798,2247,502,F
1799,2248,502,F
1800,2249,502,F
1801,2250,502,F
1802,2251,502,F
1803,2252,502,F
1804,2253,502,F
1805,2254,502,F
1806,2255,502,F
1807,2256,502,F
1808,2257,502,F
1809,2258,502,F
1810,2259,502,F
1811,2260,502,F
1812,2261,502,F
1813,2262,502,F
1814,2263,502,F
1815,2264,502,F
1816,2265,502,F
1817,2266,502,F
1818,2267,502,F
1819,2268,502,F
1820,2269,502,F
1821,2270,502,F
1822,2271,502,F
1823,2272,502,F
1824,2273,502,F
1825,2274,502,F
1826,2275,502,F
1827,2276,502,F
1828,2277,502,F
1829,2278,502,F
1830,2279,502,F
1831,2280,502,F
1832,2281,502,F
1833,2282,502,F
1834,2283,502,F
1835,2284,502,F
1836,2285,502,F
1837,2286,502,F
1838,2287,502,F
1839,2288,502,F
1840,2289,502,F
1841,2290,502,F
1842,2291,502,F
1843,2292,502,F
1844,2293,502,F
1845,2294,502,F
1846,2295,502,F
1847,2296,502,F
1848,2297,502,F
1849,2298,502,F
1850,2299,502,F
1851,2300,502,F
1852,2301,502,F
1853,2302,502,F
1854,2303,502,F
1855,2304,502,F
1856,2305,502,F
1857,2306,502,F
1858,2307,502,F
1859,2308,502,F
1860,2310,502,F
1861,2312,502,F
1862,2313,502,F
1863,2314,502,F
1864,2315,502,F
1865,2316,502,F
1866,2317,502,F
1867,2318,502,F
1868,2319,502,F
1869,2320,502,F
1870,2321,502,F
1871,2322,502,F
1872,2323,502,F
1873,2324,502,F
1874,2325,502,F
1875,2326,502,F
1876,2327,502,F
1877,2328,502,F
1878,2329,502,F
1879,2330,502,F
1880,2331,502,F
1881,2332,502,F
1882,2333,502,F
1883,2334,502,F
1884,2335,502,F
1885,2336,502,F
1886,2337,502,F
1887,2338,502,F
1888,2339,502,F
1889,2340,502,F
1890,2341,502,F
1891,2342,502,F
1892,2343,502,F
1893,2344,502,F
1894,2346,502,F
1895,2348,502,F
1896,2349,502,F
1897,2350,502,F
1898,2351,502,F
1899,2352,502,F
1900,2355,502,F
1901,2356,502,F
1902,2357,502,F
1903,2360,502,F
1904,2361,502,F
1905,2362,502,F
1906,2363,502,F
1907,2364,502,F
1908,2365,502,F
1909,2366,502,F
1910,2369,502,F
1911,2370,502,F
1912,2371,502,F
1913,2372,502,F
1914,2373,502,F
1915,2374,502,F
1916,2377,502,F
1917,2378,502,F
1918,2379,502,F
1919,2380,502,F
1920,2382,502,F
1921,2384,502,F
1922,2385,502,F
1923,2387,502,F
1924,2388,502,F
1925,2389,502,F
1926,2390,502,F
1927,2391,502,F
1928,2392,502,F
1929,2393,502,F
1930,2394,502,F
1931,2395,502,F
1932,2396,502,F
1933,2397,502,F
1934,2398,502,F
1935,2399,502,F
1936,2400,600,G
1937,2401,600,G
1938,2402,600,G
1939,2403,600,G
1940,2404,600,G
1941,2405,600,G
1942,2406,600,G
1943,2407,600,G
1944,2408,600,G
1945,2409,600,G
1946,2410,600,G
1947,2411,600,G
1948,2412,600,G
1949,2413,600,G
1950,2414,600,G
1951,2415,600,G
1952,2416,600,G
1953,2417,600,G
1954,2418,600,G
1955,2419,600,G
1956,2420,600,G
1957,2421,600,G
1958,2422,600,G
1959,2423,600,G
1960,2424,600,G
1961,2425,600,G
1962,2426,600,G
1963,2427,600,G
1964,2428,600,G
1965,2429,600,G
1966,2430,600,G
1967,2431,600,G
1968,2432,600,G
1969,2433,600,G
1970,2434,600,G
1971,2435,600,G
1972,2436,600,G
1973,2437,600,G
1974,2438,600,G
1975,2439,600,G
1976,2440,600,G
1977,2441,600,G
1978,2442,600,G
1979,2443,600,G
1980,2444,600,G
1981,2445,600,G
1982,2446,600,G
1983,2447,600,G
1984,2448,600,G
1985,2449,600,G
1986,2450,600,G
1987,2451,600,G
1988,2452,600,G
1989,2453,600,G
1990,2454,600,G
1991,2455,600,G
1992,2458,600,G
1993,2459,600,G
1994,2460,600,G
1995,2497,101,A
1996,2501,101,A
1997,2502,600,G
1998,2503,101,A
1999,2504,101,A
2000,2505,600,G
2001,2506,101,A
2002,2507,101,A
2003,2508,600,G
2004,2509,101,A
2005,2512,600,G
2006,2516,600,G
2007,2517,101,A
2008,2518,101,A
2009,2520,600,G
2010,2521,101,A
2011,2522,101,A
2012,2524,600,G
2013,2525,101,A
2014,2526,101,A
2015,2528,600,G
2016,2532,600,G
2017,2537,600,G
2018,2539,600,G
2019,2541,600,G
2020,2543,600,G
2021,2545,600,G
2022,2546,101,A
2023,2547,101,A
2024,2548,600,G
2025,2551,600,G
2026,2552,101,A
2027,2553,101,A
2028,2554,600,G
2029,2557,600,G
2030,2558,101,A
2031,2559,101,A
2032,2560,600,G
2033,2563,600,G
2034,2566,600,G
2035,2569,600,G
2036,2573,600,G
2037,2574,101,A
2038,2575,101,A
2039,2576,600,G
2040,2577,101,A
2041,2578,101,A
2042,2579,600,G
2043,2581,600,G
2044,2583,600,G
2045,2585,600,G
2046,2587,600,G
2047,2589,600,G
2048,2590,600,G
2049,2591,600,G
2050,2593,600,G
2051,2595,600,G
2052,2597,600,G
2053,2598,103,B
2054,2599,600,G
2055,2600,103,B
2056,2601,600,G
2057,2603,103,B
2058,2604,600,G
2059,2606,103,B
2060,2607,600,G
2061,2609,600,G
2062,2610,103,B
2063,2611,600,G
2064,2613,103,B
2065,2614,600,G
2066,2616,103,B
2067,2617,600,G
2068,2620,103,B
2069,2621,600,G
2070,2622,103,B
2071,2624,103,B
2072,2625,600,G
2073,2627,600,G
2074,2630,600,G
2075,2631,103,B
2076,2633,103,B
2077,2634,600,G
2078,2635,103,B
2079,2638,600,G
2080,2642,600,G
2081,2646,600,G
2082,2655,600,G
2083,2656,600,G
2084,2657,600,G
2085,2664,103,B
2086,2665,600,G
2087,2666,103,B
2088,2668,103,B
2089,2672,600,G
2090,2673,103,B
2091,2675,103,B
2092,2676,600,G
2093,2677,103,B
2094,2678,600,G
2095,2681,600,G
2096,2687,600,G
2097,2690,600,G
2098,2694,600,G
2099,2697,600,G
2100,2699,600,G
2101,2700,102,M
2102,2701,102,M
2103,2702,102,M
2104,2703,600,G
2105,2704,103,B
2106,2705,103,B
2107,2706,600,G
2108,2707,103,B
2109,2708,103,B
2110,2709,600,G
2111,2710,102,M
2112,2711,600,G
2113,2712,102,M
2114,2713,102,M
2115,2714,600,G
2116,2715,102,M
2117,2716,600,G
2118,2717,102,M
2119,2718,600,G
2120,2719,102,M
2121,2720,600,G
2122,2721,103,B
2123,2722,600,G
2124,2723,103,B
2125,2724,600,G
2126,2725,103,B
2127,2726,600,G
2128,2727,103,B
2129,2728,600,G
2130,2730,600,G
2131,2732,600,G
2132,2734,600,G
2133,2736,600,G
2134,2738,600,G
2135,2740,600,G
2136,2742,600,G
2137,2744,600,G
2138,2746,600,G
2139,2748,600,G
2140,2750,600,G
2141,2751,600,G
2142,2752,600,G
2143,2754,600,G
2144,2756,600,G
2145,2758,600,G
2146,2760,600,G
2147,2762,600,G
2148,2764,600,G
2149,2766,600,G
2150,2768,600,G
2151,2770,600,G
2152,2772,600,G
2153,2773,600,G
2154,2774,600,G
2155,2775,600,G
2156,2776,600,G
2157,2778,600,G
2158,2780,600,G
2159,2782,600,G
2160,2784,600,G
2161,2786,600,G
2162,2788,600,G
2163,2790,600,G
2164,2792,600,G
2165,2794,600,G
2166,2796,600,G
2167,2798,600,G
2168,2799,200,C
2169,2800,600,G
2170,2801,200,C
2171,2802,600,G
2172,2804,600,G
2173,2805,600,G
2174,2806,200,C
2175,2807,600,G
2176,2811,600,G
2177,2813,600,G
2178,2814,200,C
2179,2815,600,G
2180,2817,600,G
2181,2819,600,G
2182,2820,200,C
2183,2823,600,G
2184,2824,200,C
2185,2825,600,G
2186,2827,600,G
2187,2831,600,G
2188,2832,200,C
2189,2833,600,G
2190,2834,600,G
2191,2837,600,G
2192,2839,600,G
2193,2840,200,C
2194,2841,600,G
2195,2843,600,G
2196,2844,600,G
2197,2845,600,G
2198,2847,600,G
2199,2848,600,G
2200,2849,600,G
2201,2851,600,G
2202,2852,600,G
2203,2853,600,G
2204,2855,600,G
2205,2857,600,G
2206,2859,600,G
2207,2861,1000,K
2208,2863,1000,K
2209,2865,1000,K
2210,2867,1000,K
2211,2869,1000,K
2212,2871,1000,K
2213,2873,1000,K
2214,2875,1000,K
2215,2877,1000,K
2216,2879,1000,K
2217,2881,1000,K
2218,2883,1000,K
2219,2885,1000,K
2220,2887,1000,K
2221,2889,1000,K
2222,2891,1000,K
2223,2893,1000,K
2224,2894,1000,K
2225,2895,1000,K
2226,2896,1000,K
2227,2897,1000,K
2228,2898,1000,K
2229,2899,1000,K
2230,2900,1000,K
2231,2901,1000,K
2232,2902,1000,K
2233,2903,1000,K
2234,2904,1000,K
2235,2905,1000,K
2236,2906,1000,K
2237,2907,1000,K
2238,2908,1000,K
2239,2909,1000,K
2240,2910,1000,K
2241,2911,1000,K
2242,2912,1000,K
2243,2913,1000,K
2244,2914,1000,K
2245,2915,1000,K
2246,2916,1000,K
2247,2917,1000,K
2248,2918,1000,K
2249,2919,1000,K
2250,2920,1000,K
2251,2921,1000,K
2252,2922,1000,K
2253,2923,1000,K
2254,2924,1000,K
2255,2925,1000,K
2256,2926,1000,K
2257,2927,1000,K
2258,2928,1000,K
2259,2929,1000,K
2260,2930,1000,K
2261,2931,1000,K
2262,2932,1000,K
2263,2933,1000,K
2264,2934,1000,K
2265,2935,1000,K
2266,2936,1000,K
2267,2937,1000,K
2268,2938,1000,K
2269,2939,1000,K
2270,2940,1000,K
2271,2941,1000,K
2272,2942,1000,K
2273,2943,1000,K
2274,2944,1000,K
2275,2945,1000,K
2276,2946,200,C
2277,2949,200,C
2278,2951,800,I
2279,2953,800,I
2280,2954,200,C
2281,2955,800,I
2282,2957,800,I
2283,2958,200,C
2284,2960,600,G
2285,2961,600,G
2286,2962,600,G
2287,2963,600,G
2288,2964,600,G
2289,2965,600,G
2290,2966,600,G
2291,2967,600,G
2292,2968,600,G
2293,2969,600,G
2294,2970,600,G
2295,2971,600,G
2296,2972,200,C
2297,2974,200,C
2298,2978,200,C
2299,2980,600,G
2300,2981,600,G
2301,2984,200,C
2302,2988,200,C
2303,2992,200,C
2304,2996,200,C
2305,3000,200,C
2306,3003,200,C
2307,3004,700,H
2308,3005,200,C
2309,3006,700,H
2310,3010,200,C
2311,3012,700,H
2312,3014,200,C
2313,3015,200,C
2314,3016,700,H
2315,3018,200,C
2316,3022,700,H
2317,3023,200,C
2318,3027,700,H
2319,3028,200,C
2320,3032,200,C
2321,3033,700,H
2322,3038,700,H
2323,3039,700,H
2324,3040,200,C
2325,3041,700,H
2326,3044,200,C
2327,3046,700,H
2328,3050,700,H
2329,3051,200,C
2330,3055,200,C
2331,3058,700,H
2332,3059,1100,L
2333,3062,200,C
2334,3063,700,H
2335,3068,1100,L
2336,3069,200,C
2337,3073,700,H
2338,3074,200,C
2339,3078,200,C
2340,3082,700,H
2341,3083,200,C
2342,3087,700,H
2343,3088,200,C
2344,3092,700,H
2345,3093,200,C
2346,3095,1100,L
2347,3098,700,H
2348,3101,700,H
2349,3103,1100,L
2350,3104,700,H
2351,3106,700,H
2352,3110,700,H
2353,3113,700,H
2354,3114,1100,L
2355,3116,700,H
2356,3117,1100,L
2357,3120,700,H
2358,3124,700,H
2359,3128,1100,L
2360,3130,700,H
2361,3134,1100,L
2362,3135,700,H
2363,3142,700,H
2364,3147,1100,L
2365,3148,700,H
2366,3157,700,H
2367,3158,700,H
2368,3159,700,H
2369,3160,700,H
2370,3161,700,H
2371,3162,700,H
2372,3168,700,H
2373,3173,700,H
2374,3175,1100,L
2375,3178,700,H
2376,3183,700,H
2377,3187,1100,L
2378,3194,700,H
2379,3199,700,H
2380,3208,700,H
2381,3213,700,H
2382,3217,700,H
2383,3219,700,H
2384,3220,700,H
2385,3221,700,H
2386,3222,700,H
2387,3223,700,H
2388,3224,700,H
2389,3225,700,H
2390,3226,700,H
2391,3229,1100,L
2392,3230,1100,L
2393,3233,700,H
2394,3237,700,H
2395,3245,1100,L
2396,3247,700,H
2397,3253,700,H
2398,3258,1100,L
2399,3261,700,H
2400,3265,700,H
2401,3268,1100,L
2402,3271,700,H
2403,3276,700,H
2404,3281,700,H
2405,3284,1100,L
2406,3289,700,H
2407,3290,1100,L
2408,3295,700,H
2409,3301,700,H
2410,3306,700,H
2411,3307,700,H
2412,3308,700,H
2413,3310,700,H
2414,3311,700,H
2415,3314,700,H
2416,3315,700,H
2417,3320,700,H
2418,3330,700,H
2419,3331,1100,L
2420,3332,700,H
2421,3338,700,H
2422,3342,700,H
2423,3346,700,H
2424,3347,700,H
2425,3348,700,H
2426,3349,700,H
2427,3350,700,H
2428,3351,700,H
2429,3352,700,H
2430,3356,700,H
2431,3363,700,H
2432,3366,700,H
2433,3371,700,H
2434,3379,700,H
2435,3384,700,H
2436,3386,1100,L
2437,3391,700,H
2438,3393,1100,L
2439,3399,700,H
2440,3400,1100,L
2441,3404,700,H
2442,3407,700,H
2443,3417,700,H
2444,3425,700,H
2445,3427,1100,L
2446,3431,700,H
2447,3437,700,H
2448,3444,700,H
2449,3450,700,H
2450,3455,700,H
2451,3456,1100,L
2452,3459,700,H
2453,3462,1100,L
2454,3465,700,H
2455,3466,1100,L
2456,3468,700,H
2457,3472,700,H
2458,3475,1100,L
2459,3477,700,H
2460,3480,700,H
2461,3483,1100,L
2462,3495,700,H
2463,3496,700,H
2464,3500,1100,L
2465,3505,700,H
2466,3507,1100,L
2467,3509,700,H
2468,3516,700,H
2469,3521,1100,L
2470,3526,700,H
2471,3530,700,H
2472,3532,700,H
2473,3542,700,H
2474,3547,700,H
2475,3555,700,H
2476,3557,700,H
2477,3560,700,H
2478,3563,700,H
2479,3576,700,H
2480,3581,700,H
2481,3591,700,H
2482,3597,700,H
2483,3616,700,H
2484,3618,700,H
2485,3622,700,H
2486,3634,700,H
2487,3638,700,H
2488,3647,700,H
2489,3652,700,H
2490,3654,700,H
2491,3664,700,H
2492,3668,700,H
2493,3673,700,H
2494,3678,700,H
2495,3683,700,H
2496,3698,700,H
2497,3700,700,H
2498,3702,700,H
2499,3707,700,H
2500,3713,700,H
2501,3718,700,H
2502,3719,700,H
2503,3722,700,H
2504,3726,700,H
2505,3727,700,H
2506,3728,700,H
2507,3730,700,H
2508,3734,700,H
2509,3739,700,H
2510,3745,700,H
2511,3750,700,H
2512,3752,700,H
2513,3754,700,H
2514,3759,700,H
2515,3764,700,H
2516,3783,700,H
2517,3789,700,H
2518,3793,700,H
2519,3798,700,H
2520,3818,700,H
2521,3820,700,H
2522,3822,700,H
2523,3825,700,H
2524,3831,700,H
2525,3834,700,H
2526,3847,700,H
2527,3849,700,H
2528,3851,700,H
2529,3853,700,H
2530,3860,700,H
2531,3862,700,H
2532,3864,700,H
2533,3866,700,H
2534,3867,700,H
2535,3868,700,H
2536,3869,700,H
2537,3870,700,H
2538,3875,700,H
2539,3882,700,H
2540,3889,700,H
2541,3891,700,H
2542,3892,700,H
2543,3893,700,H
2544,3894,700,H
2545,3898,700,H
2546,3900,700,H
2547,3902,700,H
2548,3922,700,H
2549,3930,700,H
2550,3937,700,H
2551,3938,700,H
2552,3952,700,H
2553,3976,700,H
2554,3981,700,H
2555,3986,700,H
2556,3988,700,H
2557,4001,103,B
2558,4003,1100,L
2559,4012,700,H
2560,4018,700,H
2561,4038,700,H
2562,4039,700,H
2563,4042,700,H
2564,4043,700,H
2565,4044,700,H
2566,4045,700,H
2567,4046,700,H
2568,4047,700,H
2569,4048,700,H
2570,4052,700,H
2571,4054,700,H
2572,4059,700,H
2573,4065,700,H
2574,4067,700,H
2575,4068,700,H
2576,4070,700,H
2577,4071,700,H
2578,4074,700,H
2579,4080,700,H
2580,4084,700,H
2581,4087,700,H
2582,4093,700,H
2583,4099,700,H
2584,4104,700,H
2585,4109,700,H
2586,4115,700,H
2587,4130,700,H
2588,4131,700,H
2589,4133,700,H
2590,4139,700,H
2591,4141,700,H
2592,4144,700,H
2593,4165,700,H
2594,4173,700,H
2595,4179,700,H
2596,4185,700,H
2597,4191,700,H
2598,4192,700,H
2599,4193,700,H
2600,4194,700,H
2601,4197,700,H
2602,4202,700,H
2603,4209,700,H
2604,4214,700,H
2605,4217,700,H
2606,4218,700,H
2607,4219,700,H
2608,4220,700,H
2609,4222,700,H
2610,4227,700,H
2611,4228,700,H
2612,4229,700,H
2613,4230,700,H
2614,4231,700,H
2615,4233,700,H
2616,4238,700,H
2617,4241,700,H
2618,4242,700,H
2619,4243,700,H
2620,4244,700,H
2621,4245,700,H
2622,4246,700,H
2623,4249,700,H
2624,4251,700,H
2625,4254,700,H
2626,4258,700,H
2627,4262,700,H
2628,4265,700,H
2629,4266,700,H
2630,4269,700,H
2631,4273,700,H
2632,4288,700,H
2633,4293,700,H
2634,4296,700,H
2635,4307,700,H
2636,4313,700,H
2637,4319,700,H
2638,4327,700,H
2639,4338,700,H
2640,4345,700,H
2641,4351,700,H
2642,4354,700,H
2643,4363,700,H
2644,4365,700,H
2645,4366,700,H
2646,4367,700,H
2647,4368,700,H
2648,4380,700,H
2649,4383,700,H
2650,4385,700,H
2651,4386,700,H
2652,4388,700,H
2653,4389,700,H
2654,4394,700,H
2655,4395,700,H
2656,4397,700,H
2657,4398,700,H
2658,4399,700,H
2659,4410,700,H
2660,4411,700,H
2661,4413,700,H
2662,4455,700,H
2663,4467,700,H
2664,4482,700,H
2665,4490,700,H
2666,4492,700,H
2667,4493,700,H
2668,4507,700,H
2669,4509,700,H
2670,4510,700,H
2671,4523,700,H
2672,4527,700,H
2673,4533,700,H
2674,4534,700,H
2675,4535,700,H
2676,4536,700,H
2677,4537,700,H
2678,4544,700,H
2679,4552,700,H
2680,4557,700,H
2681,4568,700,H
2682,4572,700,H
2683,4573,700,H
2684,4574,700,H
2685,4575,700,H
2686,4576,700,H
2687,4578,700,H
2688,4580,700,H
2689,4583,700,H
2690,4584,700,H
2691,4586,700,H
2692,4588,700,H
2693,4590,700,H
2694,4606,700,H
2695,4611,700,H
2696,4617,700,H
2697,4618,700,H
2698,4619,700,H
2699,4620,700,H
2700,4621,700,H
2701,4622,700,H
2702,4623,700,H
2703,4624,700,H
2704,4625,700,H
2705,4626,700,H
2706,4627,700,H
2707,4628,700,H
2708,4629,700,H
2709,4630,700,H
2710,4631,700,H
2711,4632,700,H
2712,4633,700,H
2713,4634,700,H
2714,4636,700,H
2715,4637,700,H
2716,4638,700,H
2717,4639,700,H
2718,4640,700,H
2719,4641,700,H
2720,4642,700,H
2721,4643,700,H
2722,4644,700,H
2723,4645,700,H
2724,4646,700,H
2725,4647,700,H
2726,4648,700,H
2727,4649,700,H
2728,4650,700,H
2729,4651,700,H
2730,4652,700,H
2731,4653,700,H
2732,4654,700,H
2733,4655,700,H
2734,4656,700,H
2735,4657,700,H
2736,4658,700,H
2737,4659,700,H
2738,4660,700,H
2739,4661,700,H
2740,4662,700,H
2741,4663,700,H
2742,4664,700,H
2743,4665,700,H
2744,4666,700,H
2745,4667,700,H
2746,4668,700,H
2747,4669,700,H
2748,4670,700,H
2749,4671,700,H
2750,4672,700,H
2751,4673,700,H
2752,4674,700,H
2753,4675,700,H
2754,4676,700,H
2755,4677,700,H
2756,4678,700,H
2757,4679,700,H
2758,4680,700,H
2759,4681,700,H
2760,4682,700,H
2761,4683,700,H
2762,4684,700,H
2763,4685,700,H
2764,4686,700,H
2765,4687,700,H
2766,4688,700,H
2767,4689,700,H
2768,4690,700,H
2769,4691,700,H
2770,4692,700,H
2771,4693,700,H
2772,4694,700,H
2773,4695,700,H
2774,4696,700,H
2775,4697,700,H
2776,4698,700,H
2777,4699,700,H
2778,4700,700,H
2779,4701,700,H
2780,4702,700,H
2781,4703,700,H
2782,4704,700,H
2783,4705,700,H
2784,4706,700,H
2785,4707,700,H
2786,4708,700,H
2787,4709,700,H
2788,4710,700,H
2789,4711,700,H
2790,4712,700,H
2791,4713,700,H
2792,4714,700,H
2793,4715,700,H
2794,4716,700,H
2795,4717,700,H
2796,4718,700,H
2797,4719,700,H
2798,4720,700,H
2799,4721,700,H
2800,4722,700,H
2801,4723,700,H
2802,4724,700,H
2803,4725,700,H
2804,4726,700,H
2805,4727,700,H
2806,4728,700,H
2807,4729,700,H
2808,4730,700,H
2809,4731,700,H
2810,4732,700,H
2811,4733,700,H
2812,4734,700,H
2813,4735,700,H
2814,4736,700,H
2815,4737,700,H
2816,4738,700,H
2817,4739,700,H
2818,4740,700,H
2819,4741,700,H
2820,4742,700,H
2821,4743,700,H
2822,4744,700,H
2823,4746,700,H
2824,4747,700,H
2825,4748,700,H
2826,4749,700,H
2827,4750,700,H
2828,4751,700,H
2829,4752,700,H
2830,4753,700,H
2831,4754,700,H
2832,4755,700,H
2833,4756,700,H
2834,4757,700,H
2835,4758,700,H
2836,4759,700,H
2837,4760,700,H
2838,4761,700,H
2839,4762,700,H
2840,4763,700,H
2841,4764,700,H
2842,4765,700,H
2843,4766,700,H
2844,4767,700,H
2845,4768,700,H
2846,4769,700,H
2847,4770,700,H
2848,4771,700,H
2849,4772,700,H
2850,4773,700,H
2851,4774,700,H
2852,4775,700,H
2853,4776,700,H
2854,4777,700,H
2855,4778,700,H
2856,4779,700,H
2857,4780,700,H
2858,4781,700,H
2859,4782,700,H
2860,4783,700,H
2861,4784,700,H
2862,4785,700,H
2863,4786,700,H
2864,4787,700,H
2865,4788,700,H
2866,4789,700,H
2867,4790,700,H
2868,4791,700,H
2869,4792,700,H
2870,4793,700,H
2871,4794,700,H
2872,4795,700,H
2873,4796,700,H
2874,4797,700,H
2875,4798,700,H
2876,4799,700,H
2877,4800,700,H
2878,4801,700,H
2879,4802,700,H
2880,4803,700,H
2881,4804,700,H
2882,4805,700,H
2883,4806,700,H
2884,4807,700,H
2885,4808,700,H
2886,4809,700,H
2887,4810,700,H
2888,4811,700,H
2889,4812,700,H
2890,4813,700,H
2891,4814,700,H
2892,4815,700,H
2893,4816,700,H
2894,4817,700,H
2895,4818,700,H
2896,4819,700,H
2897,4820,700,H
2898,4821,700,H
2899,4822,700,H
2900,4823,700,H
2901,4824,700,H
2902,4825,700,H
2903,4826,700,H
2904,4827,700,H
2905,4828,700,H
2906,4829,700,H
2907,4830,700,H
2908,4831,700,H
2909,4832,700,H
2910,4834,700,H
2911,4835,700,H
2912,4836,700,H
2913,4837,700,H
